id,cocktail_id,drink_id,quantity
1031,322,104,90 ml
1032,323,105,30 ml
1033,323,95,90 ml
1034,324,105,40 ml
1035,324,33,100 ml
1036,325,126,30 ml
1037,325,125,10 ml
1038,325,28,10 ml
1039,325,15,15 ml
1040,325,116,Full up (60ml)
1041,326,105,30 ml
1042,326,27,90 ml
1043,327,51,30 ml
1044,327,126,20 ml
1045,327,28,10 ml
1046,327,1,Full up (90ml)
1047,328,105,25 ml
1048,328,26,25 ml
1049,328,8,100 ml
1050,329,105,30 ml
1051,329,108,90 ml
1052,330,56,45 ml
1053,330,5,20 ml
1054,330,32,1 tsp.
1055,330,8,Full up (90ml)
1056,331,56,45 ml
1057,331,5,20 ml
1058,331,6,1 tsp.
1059,331,8,Full up (90ml)
1060,332,56,45 ml
1061,332,7,5 ml
1062,332,43,Full up (90ml)
1063,333,56,40 ml
1064,333,3,20 ml
1065,333,21,1/2 tsp.
1066,334,56,30 ml
1067,334,79,15 ml
1068,334,23,15 ml
1069,335,56,30 ml
1070,335,123,90 ml
1071,336,0,30 ml
1072,336,56,15 ml
1073,336,3,15 ml
1074,337,0,30 ml
1075,337,56,15 ml
1076,337,5,15 ml
1077,337,6,5 ml
1078,338,24,30 ml
1079,338,43,Full up (120ml)
1080,339,24,30 ml
1081,339,4,30 ml
1082,339,1,30 ml
1083,340,24,30 ml
1084,340,4,40 ml
1085,340,1,80 ml
1086,341,17,30 ml
1087,341,22,30 ml
1088,341,23,30 ml
1089,342,24,30 ml
1090,342,3,90 ml
1091,343,24,45 ml
1092,343,67,1 cup
1093,344,17,30 ml
1094,344,26,15 ml
1095,344,51,15 ml
1096,344,21,1 dash
1097,345,24,30 ml
1098,345,86,Full up (120ml)
1099,346,17,37 ml
1100,346,15,60 ml
1101,347,17,30 ml
1102,347,27,Full up (90ml)
1103,348,17,45 ml
1104,348,27,90 ml
1105,348,3,30 ml
1106,349,17,20 ml
1107,349,81,40 ml
1108,350,18,20 ml
1109,350,4,30 ml
1110,350,1,Full up (60ml)
1111,351,18,30 ml
1112,351,1,90 ml
1113,352,18,30 ml
1114,352,3,90 ml
1115,353,18,30 ml
1116,353,19,30 ml
1117,354,0,30 ml
1118,354,18,30 ml
1119,354,19,30 ml
1120,355,18,40 ml
1121,355,35,20 ml
1122,356,18,20 ml
1123,356,26,10 ml
1124,356,33,120 ml
1125,357,18,30 ml
1126,357,33,90 ml
1127,358,18,30 ml
1128,358,33,80 ml
1129,358,3,50 ml
1130,359,18,30 ml
1131,359,43,90 ml
1132,360,93,20 ml
1133,360,18,20 ml
1134,360,13,20 ml
1135,361,18,30 ml
1136,361,4,90 ml
1137,362,18,20 ml
1138,362,46,20 ml
1139,362,7,20 ml
1140,362,10,15ml
1141,362,8,Full up (80ml)
1142,363,18,30 ml
1143,363,15,90 ml
1144,364,18,30 ml
1145,364,49,Full up (90ml)
1146,365,0,45 ml
1147,365,18,2 tsp.
1148,365,6,2 tsp.
1149,365,3,15 ml
1150,365,8,Full up (50 ml)
1151,366,127,20 ml
1152,367,0,40 ml
1153,367,127,20 ml
1154,368,127,30 ml
1155,368,104,Full up (90ml)
1156,369,127,30 ml
1157,369,62,適量 (250ml)
1158,370,127,30 ml
1159,370,124,30 ml
1160,371,127,30 ml
1161,371,1,90 ml
1162,372,127,30 ml
1163,372,83,15 ml
1164,373,127,15 ml
1165,373,27,15 ml
1166,373,28,15 ml
1167,374,128,30 ml
1168,374,81,90 ml
1169,375,128,30 ml
1170,375,72,90 ml
1171,376,129,30 ml
1172,376,51,15 ml
1173,376,23,15 ml
1174,377,83,30 ml
1175,377,35,30 ml
1176,378,0,30 ml
1177,378,130,30 ml
1178,379,83,30 ml
1179,379,91,30 ml
1180,379,81,100 ml
1181,380,83,40 ml
1182,380,3,40 ml
1183,380,5,20 ml
1184,380,10,5 ml
1185,381,65,30 ml
1186,381,83,40 ml
1187,381,3,80 ml
1188,381,15,40 ml
1189,381,5,20 ml
1190,381,6,15 ml
1191,382,83,15 ml
1192,382,78,15 ml
1193,382,8,Full up (90ml)
1194,383,128,30 ml
1195,383,60,Full up (90ml)
1196,383,131,適量 (50g)
1197,383,110,適量
1198,384,83,30 ml
1199,384,43,90 ml
1200,385,128,30 ml
1201,385,86,90 ml
1202,386,128,30 ml
1203,386,118,Full up (75ml)
1204,387,77,30 ml
1205,387,83,15 ml
1206,387,132,15 ml
1207,387,5,10 ml
1208,387,32,スノースタイル
1209,387,76,スノースタイル
1210,388,130,15 ml
1211,388,53,5 ml
1212,388,81,90 ml
1213,389,130,15 ml
1214,389,53,5 ml
1215,389,72,90 ml
1216,390,83,30 ml
1217,390,53,15 ml
1218,390,81,90 ml
1219,390,67,3/4 cup
1220,391,128,30 ml
1221,391,27,90 ml
1222,392,83,30 ml
1223,392,116,90 ml
1224,393,29,20 ml
1225,393,83,15 ml
1226,393,8,Full up (90ml)
1227,394,133,20 ml
1228,394,81,40 ml
1229,395,134,30 ml
1230,395,31,10 ml
1231,395,81,60 ml
1232,396,51,30 ml
1233,396,133,30 ml
1234,397,133,45 ml
1235,397,135,15 ml
1236,397,6,5 ml
1237,397,67,1/4 cup
1238,398,133,30 ml
1239,398,31,25 ml
1240,398,23,5 ml
1241,399,64,40 ml
1242,399,133,30 ml
1243,399,61,30 ml
1244,399,15,100 ml
1245,399,67,1/2 cup
1246,400,64,20 ml
1247,400,133,30 ml
1248,400,58,10 ml
1249,400,15,90 ml
1250,401,64,30 ml
1251,401,133,30 ml
1252,401,136,20 ml
1253,401,15,90 ml
1254,401,67,1/2 cup
1255,402,22,25 ml
1256,402,35,25 ml
1257,402,5,10 ml
1258,402,6,1 dash
1259,403,22,30 ml
1260,403,81,30 ml
1261,403,23,30 ml
1262,404,22,45 ml
1263,404,81,Full up (90ml)
1264,405,22,45 ml
1265,405,23,15 ml
1266,406,22,45 ml
1267,406,23,15 ml
1268,407,22,20 ml
1269,407,56,20 ml
1270,407,23,20 ml
1271,408,22,15 ml
1272,408,16,15 ml
1273,408,23,30 ml
1274,409,88,15 ml
1275,409,57,150 ml
1276,410,51,15 ml
1277,410,88,15 ml
1278,410,60,100 ml
1279,410,110,15 ml
1280,410,97,少量
1281,411,22,10 ml
1282,411,17,10 ml
1283,411,111,20 ml
1284,411,76,適量
1285,412,35,20 ml
1286,412,65,20 ml
1287,412,22,20 ml
1288,413,22,45 ml
1289,413,5,20 ml
1290,413,10,1 tsp
1291,413,8,Full up (90ml)
1292,414,64,30 ml
1293,414,88,15 ml
1294,414,23,15 ml
1295,415,79,10 ml
1296,415,31,10 ml
1297,415,23,10 ml
1298,416,79,15 ml
1299,416,17,15 ml
1300,416,23,30 ml
1301,417,79,20 ml
1302,417,112,20 ml
1303,417,23,20 ml
1304,418,79,30 ml
1305,418,81,60 ml
1306,419,79,30 ml
1307,419,126,30 ml
1308,420,79,30 ml
1309,420,31,15 ml
1310,420,67,1/2 cup
1311,421,34,45 ml
1312,421,5,10 ml
1313,421,1,Full up (90ml)
1314,422,137,45 ml
1315,422,1,90 ml
1316,423,34,40 ml
1317,423,5,20 ml
1318,423,10,1/2 tsp.
1319,424,34,30 ml
1320,424,15,30 ml
1321,424,5,10 ml
1322,424,8,50 ml
1323,425,34,20 ml
1324,425,51,20 ml
1325,425,22,20 ml
1326,426,35,20 ml
1327,426,34,20 ml
1328,426,3,20 ml
1329,427,64,60 ml
1330,427,138,15 ml
1331,427,4,40 ml
1332,427,7,15 ml
1333,428,51,60 ml
1334,428,139,2 dashes
1335,428,9,2 dashes
1336,428,15,1 tsp.
1337,429,0,20 ml
1338,429,13,20 ml
1339,429,4,20 ml
1340,429,139,1 tsp.
1341,430,64,30 ml
1342,430,15,30 ml
1343,430,139,3 ml
1344,430,6,5 ml
1345,431,51,45 ml
1346,431,139,15 ml
1347,431,5,5 ml
1348,432,0,45 ml
1349,432,5,15 ml
1350,432,139,1 tsp.
1351,433,139,30 ml
1352,433,8,90 ml
1353,434,0,40 ml
1354,434,139,10 ml
1355,434,5,10 ml
1356,434,21,2 dashes
1357,435,51,30 ml
1358,435,47,10 ml
1359,435,139,10 ml
1360,435,5,10 ml
1361,435,32,スノースタイル
1362,436,0,25 ml
1363,436,139,15 ml
1364,436,14,5 ml
1365,436,5,15 ml
1366,437,0,45 ml
1367,437,139,15 ml
1368,437,5,30 ml
1369,437,10,1 tsp.
1370,437,8,Full up (90ml)
1371,438,0,40 ml
1372,438,139,15 ml
1373,438,3,1 tsp.
1374,438,7,1 tsp.
1375,438,11,1/2 個
1376,439,35,40 ml
1377,439,2,10 ml
1378,439,139,10 ml
1379,440,139,60 ml
1380,440,1,120 ml
1381,441,0,40 ml
1382,441,139,20 ml
1383,441,5,1 tsp.
1384,442,0,50 ml
1385,442,34,10 ml
1386,442,140,10 ml
1387,442,139,10 ml
1388,443,139,45 ml
1389,443,27,Full up (90ml)
1390,444,106,30 ml
1391,444,2,20 ml
1392,444,15,15 ml
1393,444,5,1 tsp.
1394,444,23,15 ml
1395,445,106,45 ml
1396,445,35,15 ml
1397,445,16,15 ml
1398,445,15,75 ml
1399,445,5,30 ml
1400,446,106,30 ml
1401,446,103,30 ml
1402,446,15,90 ml
1403,446,23,30 ml
1404,447,106,30 ml
1405,447,116,90 ml
1406,448,106,30 ml
1407,448,91,30 ml
1408,448,8,Full up (90ml)
1409,449,106,40 ml
1410,449,35,20 ml
1411,449,3,80 ml
1412,450,106,40 ml
1413,450,35,20 ml
1414,450,15,80 ml
1415,451,106,40 ml
1416,451,35,20 ml
1417,451,4,80 ml
1418,452,106,30 ml
1419,452,4,60 ml
1420,452,1,60 ml
1421,453,106,30 ml
1422,453,3,90 ml
1423,454,106,20 ml
1424,454,103,20 ml
1425,454,15,20 ml
1426,455,106,30 ml
1427,455,7,15 ml
1428,455,43,Full up (90ml)
1429,456,141,30 ml
1430,456,4,90 ml
1431,457,141,30 ml
1432,457,53,20 ml
1433,457,81,100 ml
1434,458,141,50 ml
1435,458,51,10 ml
1436,458,81,50 ml
1437,459,141,45 ml
1438,459,7,10 ml
1439,459,8,Full up (90ml)
1440,460,141,30 ml
1441,460,35,15 ml
1442,460,15,15 ml
1443,460,5,1 tsp.
1444,461,55,30 ml
1445,461,28,15 ml
1446,461,91,15 ml
1447,461,90,60 ml
1448,462,141,30 ml
1449,462,5,15 ml
1450,462,10,1 tsp.
1451,462,8,Full up (60ml)
1452,463,55,35 ml
1453,463,44,12 ml
1454,463,5,10 ml
1455,463,1,50 ml
1456,464,0,30 ml
1457,464,55,15 ml
1458,464,7,15 ml
1459,464,43,120 ml
1460,465,55,30 ml
1461,465,1,Full up (90ml)
1462,466,66,30 ml
1463,466,7,10 ml
1464,467,66,40 ml
1465,467,3,20 ml
1466,467,5,2 tsp.
1467,467,6,1 tsp.
1468,468,66,30 ml
1469,468,27,20 ml
1470,468,5,10 ml
1471,469,66,40 ml
1472,469,24,20 ml
1473,470,66,30 ml
1474,470,3,90 ml
1475,471,66,45 ml
1476,471,19,15 ml
1477,471,9,1 dash
1478,472,66,30 ml
1479,472,85,15 ml
1480,472,8,Full up (90ml)
1481,473,66,30 ml
1482,473,27,90 ml
1483,474,54,30 ml
1484,474,3,Full up (90ml)
1485,475,54,45 ml
1486,475,5,15 ml
1487,475,15,90 ml
1488,476,54,30 ml
1489,476,4,Full up (90ml)
1490,477,54,30 ml
1491,477,15,Full up (90ml)
1492,478,125,20 ml
1493,478,114,20 ml
1494,478,3,60 ml
1495,479,35,15 ml
1496,479,54,15 ml
1497,479,3,60 ml
1498,479,15,60 ml
1499,480,54,30 ml
1500,480,4,45 ml
1501,480,1,55 ml
1502,481,54,45 ml
1503,481,142,30 ml
1504,481,3,75 ml
1505,481,11,1 個
1506,482,35,20 ml
1507,482,54,20 ml
1508,482,116,Full up (90ml)
1509,483,54,30 ml
1510,483,4,90 ml
1511,484,35,20 ml
1512,484,54,20 ml
1513,484,4,40 ml
1514,485,64,20 ml
1515,485,54,20 ml
1516,485,7,20 ml
1517,486,54,30 ml
1518,486,52,Full up (90ml)
1519,487,54,30 ml
1520,487,43,Full up (90ml)
1521,488,54,20 ml
1522,488,17,15 ml
1523,488,44,5 ml
1524,488,15,20 ml
1525,488,6,1 tsp.
1526,489,125,30 ml
1527,489,35,10 ml
1528,489,2,10 ml
1529,489,5,10 ml
1530,490,125,30 ml
1531,490,4,45 ml
1532,490,3,45 ml
1533,491,54,30 ml
1534,491,116,Full up (90ml)
1535,492,54,30 ml
1536,492,104,Full up (90ml)
1537,493,54,45 ml
1538,493,5,30 ml
1539,493,117,75 ml
1540,493,59,スノースタイル
1541,494,54,30 ml
1542,494,1,Full up (90ml)
1543,495,143,40 ml
1544,495,19,20 ml
1545,495,21,1 dash
1546,496,143,15 ml
1547,496,56,15 ml
1548,496,64,15 ml
1549,496,7,15 ml
1550,496,6,1 dash
1551,497,143,30 ml
1552,497,14,30 ml
1553,497,5,1 tsp.
1554,498,143,20 ml
1555,498,56,20 ml
1556,498,5,20 ml
1557,499,143,30 ml
1558,499,13,15 ml
1559,499,19,15 ml
1560,500,143,60 ml
1561,500,9,1 dash
1562,500,21,1 dash
1563,501,143,45 ml
1564,501,5,20 ml
1565,501,10,1 tsp.
1566,502,143,45 ml
1567,502,5,15 ml
1568,502,10,5 ml
1569,502,8,Full up (90 ml)
1570,503,77,30 ml
1571,503,143,15 ml
1572,503,5,15 ml
1573,504,31,20 ml
1574,504,79,20 ml
1575,504,23,20 ml
1576,505,31,20 ml
1577,505,91,20 ml
1578,505,8,90 ml
1579,506,31,15 ml
1580,506,116,90 ml
1581,507,6,15 ml
1582,507,31,15 ml
1583,508,6,10 ml
1584,508,31,10 ml
1585,508,64,10 ml
1586,509,6,10 ml
1587,509,31,10 ml
1588,509,122,10 ml
1589,510,31,15 ml
1590,510,122,15 ml
1591,510,132,15 ml
1592,511,6,15 ml
1593,511,31,15 ml
1594,511,20,15 ml
1595,512,51,40 ml
1596,512,31,20 ml
1597,513,101,30 ml
1598,513,81,90 ml
1599,514,101,30 ml
1600,514,72,90 ml
1601,515,101,30 ml
1602,515,55,20 ml
1603,515,5,10 ml
1604,515,43,Full up (120ml)
1605,516,144,30 ml
1606,516,51,10 ml
1607,516,23,20 ml
1608,517,101,30 ml
1609,517,4,90 ml
1610,518,101,30 ml
1611,518,104,90 ml
1612,519,101,30 ml
1613,519,8,70 ml
1614,520,101,30 ml
1615,520,86,90 ml
1616,521,101,20 ml
1617,521,4,30 ml
1618,521,1,Full up (90ml)
1619,522,101,40 ml
1620,522,5,10 ml
1621,522,52,45 ml
1622,523,122,45ml
1623,523,81,適量 (90ml)
1624,524,122,60ml
1625,525,122,30 ml
1626,525,58,15 ml
1627,525,79,15 ml
1628,525,145,1 本
1629,525,67,1/2 cup
1630,526,122,20 ml
1631,526,53,20 ml
1632,526,20,20 ml
1633,527,122,45 ml
1634,527,118,45 ml
1635,528,53,20 ml
1636,528,122,20 ml
1637,528,132,20 ml
1638,529,31,15 ml
1639,529,53,15 ml
1640,529,122,15 ml
1641,530,122,45 ml
1642,530,86,Full up (90ml)
1643,531,122,45 ml
1644,531,146,Full up (90ml)
1645,532,14,45 ml
1646,532,5,10 ml
1647,532,10,1 tsp.
1648,532,8,Full up (90ml)
1649,533,14,15 ml
1650,533,16,15 ml
1651,533,99,Full up (90 ml)
1652,534,14,30 ml
1653,534,35,15 ml
1654,534,15,15 ml
1655,534,5,1 tsp.
1656,535,14,30 ml
1657,535,121,60 ml
1658,535,1,30 ml
1659,536,6,15 ml
1660,536,14,15 ml
1661,536,16,15 ml
1662,536,23,15 ml
1663,537,35,40 ml
1664,537,14,20 ml
1665,537,2,1 tsp.
1666,537,5,1 tsp.
1667,538,14,20 ml
1668,538,121,40 ml
1669,539,0,40 ml
1670,539,14,20 ml
1671,540,147,60 ml
1672,541,147,30 ml
1673,541,99,90 ml
1674,542,147,30 ml
1675,542,3,90 ml
1676,543,147,45 ml
1677,543,3,90 ml
1678,543,6,1 tsp.
1679,544,147,30 ml
1680,544,52,90 ml
1681,545,147,30 ml
1682,545,4,90 ml
1683,546,147,45 ml
1684,546,35,20 ml
1685,546,2,15 ml
1686,546,4,45 ml
1687,546,15,30 ml
1688,547,147,45 ml
1689,547,4,45 ml
1690,547,1,60 ml
1691,548,147,30 ml
1692,548,1,90 ml
1693,549,147,30 ml
1694,549,104,90 ml
1695,550,147,30 ml
1696,550,43,90 ml
1697,551,64,30 ml
1698,551,147,20 ml
1699,551,7,10 ml
1700,551,2,1 dash
1701,551,32,1 dash
1702,552,147,30 ml
1703,552,107,30 ml
1704,552,10,10 ml
1705,552,9,2 dashes
1706,553,147,30 ml
1707,553,123,30 ml
1708,553,10,10 ml
1709,553,9,2 dash
1710,554,147,45 ml
1711,554,148,45 ml
1712,554,10,10 ml
1713,554,43,60 ml
1714,555,147,30 ml
1715,555,91,15 ml
1716,555,90,60 ml
1717,556,147,60 ml
1718,556,8,60 ml
1719,557,147,45 ml
1720,557,121,45 ml
1721,557,149,5 ml
1722,557,8,45 ml
1723,558,147,45 ml
1724,558,2,5 ml
1725,558,138,10 ml
1726,558,8,Full up (90ml)
1727,559,92,20 ml
1728,559,79,20 ml
1729,559,23,20 ml
1730,560,35,45 ml
1731,560,3,Full up (90ml)
1732,560,92,2 tsp.
1733,561,77,30 ml
1734,561,31,15 ml
1735,561,92,10 ml
1736,561,15,90 ml
1737,562,92,20 ml
1738,562,149,20 ml
1739,562,23,20 ml
1740,562,2,10 ml
1741,563,92,15 ml
1742,563,39,15 ml
1743,563,23,15 ml
1744,563,3,15 ml
1745,564,35,30 ml
1746,564,92,10 ml
1747,564,66,10 ml
1748,564,3,45 ml
1749,564,15,45 ml
1750,565,92,20 ml
1751,565,112,20 ml
1752,565,23,20 ml
1753,566,92,30 ml
1754,566,3,Full up (90ml)
1755,567,82,30 ml
1756,567,125,20 ml
1757,567,3,10 ml
1758,567,92,1 tsp.
1759,568,35,30 ml
1760,568,79,20 ml
1761,568,92,15 ml
1762,568,6,2 tsp.
1763,568,81,60 ml
1764,569,92,30 ml
1765,569,8,Full up (90ml)
1766,570,77,20 ml
1767,570,92,10 ml
1768,570,150,10 ml
1769,570,23,10 ml
1770,570,6,1 dash
1771,570,5,1 dash
1772,571,0,20 ml
1773,571,92,10 ml
1774,571,151,10 ml
1775,571,4,10 ml
1776,572,64,20 ml
1777,572,28,15 ml
1778,572,4,20 ml
1779,572,5,5 ml
1780,572,92,1 tsp.
1781,573,64,45 ml
1782,573,92,10 ml
1783,573,4,30 ml
1784,573,1,Full up (90ml)
1785,574,89,50 ml
1786,574,92,20 ml
1787,574,39,10 ml
1788,574,20,2 dash
1789,575,35,30 ml
1790,575,92,15 ml
1791,575,36,15 ml
1792,576,92,20 ml
1793,576,57,100 ml
1794,576,110,20 ml
1795,577,64,30 ml
1796,577,92,10 ml
1797,577,16,10 ml
1798,577,3,30 ml
1799,578,0,20 ml
1800,578,92,20 ml
1801,578,5,20 ml
1802,579,65,30 ml
1803,579,92,20 ml
1804,579,15,40 ml
1805,579,7,2 dashes
1806,579,10,2 dashes
1807,579,99,Full up (60ml)
1808,580,92,30 ml
1809,580,16,20 ml
1810,580,3,20 ml
1811,580,23,20 ml
1812,581,77,45 ml
1813,581,3,Full up (90ml)
1814,581,92,2 tsp.
1815,582,77,45 ml
1816,582,150,15 ml
1817,583,112,20 ml
1818,583,150,20 ml
1819,583,23,20 ml
1820,584,35,30 ml
1821,584,150,15 ml
1822,584,3,Full up (90ml)
1823,585,82,40 ml
1824,585,150,10 ml
1825,585,5,1 tsp.
1826,585,3,1 tsp.
1827,586,51,30 ml
1828,586,150,15 ml
1829,586,15,90 ml
1830,586,3,90 ml
1831,587,77,30 ml
1832,587,150,30 ml
1833,587,2,1 tsp.
1834,588,151,20 ml
1835,588,79,20 ml
1836,588,23,20 ml
1837,589,130,30 ml
1838,589,151,20 ml
1839,589,16,10 ml
1840,589,23,20 ml
1841,590,51,30 ml
1842,590,151,30 ml
1843,591,65,30 ml
1844,591,56,15 ml
1845,591,151,15 ml
1846,591,3,60 ml
1847,591,5,30 ml
1848,591,32,1 tsp.
1849,592,151,45 ml
1850,592,5,15 ml
1851,592,32,1 tsp.
1852,592,8,Full up (90 ml)
1853,593,68,30 ml
1854,593,151,15 ml
1855,593,15,15 ml
1856,593,6,10 ml
1857,594,151,15 ml
1858,594,3,15 ml
1859,594,1,Full up (60ml)
1860,595,151,30 ml
1861,595,81,Full up (90ml)
1862,596,0,30 ml
1863,596,151,15 ml
1864,596,23,15 ml
1865,597,0,20 ml
1866,597,149,15 ml
1867,597,151,15 ml
1868,597,5,10 ml
1869,598,151,45 ml
1870,598,3,90 ml
1871,599,35,20 ml
1872,599,13,20 ml
1873,599,34,20 ml
1874,599,18,2 dashes
1875,599,151,2 dashes
1876,600,151,30 ml
1877,600,118,90 ml
1878,601,151,20 ml
1879,601,79,10 ml
1880,601,23,20 ml
1881,602,151,30 ml
1882,602,53,10 ml
1883,602,60,40 ml
1884,602,81,120 ml
1885,603,151,45 ml
1886,603,1,Full up (90ml)
1887,604,151,30 ml
1888,604,81,100 ml
1889,604,23,5 ml
1890,605,35,20 ml
1891,605,79,20 ml
1892,605,151,10 ml
1893,605,20,1 tsp.
1894,605,23,10 ml
1895,606,64,10 ml
1896,606,152,10 ml
1897,606,126,20 ml
1898,606,2,10 ml
1899,606,15,20 ml
1900,607,64,20 ml
1901,607,152,20 ml
1902,607,3,20 ml
1903,607,67,1/3 cup
1904,608,35,20 ml
1905,608,152,15 ml
1906,608,28,15 ml
1907,608,5,10 ml
1908,608,6,5 ml
1909,609,152,45 ml
1910,609,81,Full up (90ml)
1911,610,152,30 ml
1912,610,15,Full up (90ml)
1913,611,16,30 ml
1914,611,0,20 ml
1915,611,152,20 ml
1916,611,7,20 ml
1917,611,58,1 tsp.
1918,611,10,1 tsp.
1919,612,152,30 ml
1920,612,3,Full up (90ml)
1921,613,35,15 ml
1922,613,152,20 ml
1923,613,31,10 ml
1924,613,23,15 ml
1925,614,0,30 ml
1926,614,153,30 ml
1927,614,5,30 ml
1928,614,10,15 ml
1929,614,8,Full up (90ml)
1930,615,153,30 ml
1931,615,8,90 ml
1932,616,153,30 ml
1933,616,91,20 ml
1934,616,8,80 ml
1935,617,153,50 ml
1936,617,7,25 ml
1937,617,10,10 ml
1938,618,153,30 ml
1939,618,52,Full up (90ml)
1940,619,153,60 ml
1941,619,1,120 ml
1942,620,135,30 ml
1943,620,81,90 ml
1944,621,103,45 ml
1945,621,135,10 ml
1946,621,15,45 ml
1947,621,81,45 ml
1948,622,135,30 ml
1949,622,5,20 ml
1950,622,8,90 ml
1951,623,135,30 ml
1952,623,8,90 ml
1953,624,35,30 ml
1954,624,135,30 ml
1955,624,4,30 ml
1956,624,6,2 tsp.
1957,624,5,2 tsp.
1958,625,35,30 ml
1959,625,135,30 ml
1960,626,94,10 ml
1961,626,47,5 ml
1962,626,135,5 ml
1963,626,122,15 ml
1964,626,130,5 ml
1965,626,154,2 個
1966,626,67,1/3 cup
1967,627,135,30 ml
1968,627,35,10 ml
1969,627,16,10 ml
1970,627,5,10 ml
1971,628,135,30 ml
1972,628,148,90 ml
1973,629,0,30 ml
1974,629,17,15 ml
1975,629,135,15 ml
1976,629,3,Full up (60ml)
1977,630,0,45 ml
1978,630,135,45 ml
1979,630,15,45 ml
1980,630,61,60 ml
